,uid,Batch,RBP,prefix,bam_0,bam_1,bam_control,plus_0,plus_1,plus_control,minus_0,minus_1,minus_control,bed_0,bed_1,idr,Cell Line
46,4114,batch17,PRPF39,encode4_batch17.4114,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4114_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4114_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4114_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4114_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4114_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4114_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4114_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4114_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4114_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4114_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4114_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch17_IDR/results/4114_CLIP1_rep1.vs.4114_CLIP2_rep2.bed,HepG2
47,4116,batch17,AGO2,encode4_batch17.4116,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4116_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4116_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4116_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4116_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4116_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4116_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4116_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4116_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4116_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4116_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4116_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch17_IDR/results/4116_CLIP1_rep1.vs.4116_CLIP2_rep2.bed,K562
48,4117,batch17,SF3A1,encode4_batch17.4117,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4117_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4117_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4117_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4117_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4117_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4117_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4117_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4117_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4117_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4117_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4117_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch17_IDR/results/4117_CLIP1_rep1.vs.4117_CLIP2_rep2.bed,HepG2
49,4068,batch18,PRPF39,encode4_batch18.4068,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4068_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4068_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4068_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4068_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4068_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4068_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4068_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4068_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4068_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4068_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4068_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch18_IDR/results/4068_CLIP1_rep1.vs.4068_CLIP2_rep2.bed,K562
50,4065,batch18,CTCF,encode4_batch18.4065,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4065_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4065_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4065_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4065_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4065_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4065_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4065_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4065_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4065_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4065_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4065_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch18_IDR/results/4065_CLIP1_rep1.vs.4065_CLIP2_rep2.bed,K562
51,4084,batch18,NONO,encode4_batch18.4084,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4084_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4084_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4084_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4084_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4084_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4084_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4084_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4084_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4084_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4084_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4084_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch18_IDR/results/4084_CLIP1_rep1.vs.4084_CLIP2_rep2.bed,HepG2
52,4088,batch18,CXXC1,encode4_batch18.4088,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4088_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4088_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4088_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4088_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4088_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4088_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4088_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4088_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4088_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4088_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4088_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch18_IDR/results/4088_CLIP1_rep1.vs.4088_CLIP2_rep2.bed,K562
53,4104,batch18,RPS10,encode4_batch18.4104,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4104_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4104_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4104_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4104_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4104_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4104_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4104_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4104_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4104_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4104_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch18.4104_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch18_IDR/results/4104_CLIP1_rep1.vs.4104_CLIP2_rep2.bed,K562
54,4126,batch19,SUZ12,encode4_batch19.4126,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4126_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4126_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4126_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4126_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4126_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4126_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4126_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4126_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4126_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4126_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4126_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch19_IDR/results/4126_CLIP1_rep1.vs.4126_CLIP2_rep2.bed,K562
55,4070,batch19,RECQ1,encode4_batch19.4070,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4070_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4070_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4070_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4070_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4070_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4070_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4070_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4070_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4070_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4070_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch19.4070_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch19_IDR/results/4070_CLIP1_rep1.vs.4070_CLIP2_rep2.bed,HepG2
